time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2018-04-10 23:32:24.653 UTC, ,8949,5405253,9840,2244416,6160, ,61, ,700, , , , , , , , , ,61,22, , , ,27,39,19, ,116, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , , , , , , ,1, , ,3,1, , , , ,1, , , , , , , , ,2166,1, , , , , , , , ,860881112,4, , , , , , ,358, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,42,311,348,1, , , , , , 
2018-04-10 23:33:24.661 UTC, ,8949,5405253,9840,2244416,6160, ,61, ,117, , , , , , , , , ,61,22, , , ,27,39,19, ,33, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , ,1, , ,3, , , , , ,1, , , , , , , , ,2166,1, , , , , , ,1,640,551891048,12, , , , , , ,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,72,40,1, , , , , , 
2018-04-10 23:34:24.668 UTC, ,8949,5405253,9840,2244416,6160, ,61, ,44, , , , , , , , , ,61,22, , , ,27,39,19, ,11, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , , , , , , ,1, , ,3,1, , , , ,1, , , , , , , , ,2166,1, , , , , , , , ,571521632,8, , , , , , ,31, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,27,14,1, , , , , , 
2018-04-10 23:35:24.674 UTC, ,8949,5405253,9840,2244416,6160, ,61, ,504, , , , , , , , , ,61,22, , , ,27,39,19, ,114, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,1, ,1, , ,4, , ,3,2, , , , ,1, , , , , , , , ,13469,4, , , , , , ,1,440,600388576,5, , , , , , ,320, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,5, ,1, ,4,291,195,7, , , , , , 
2018-04-10 23:36:24.699 UTC, ,9389,5413573,9840,2252296,6160, ,62, ,126, , , , , , , , , ,62,22, , , ,28,40,19, ,35, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,1, ,1, , ,6, , ,3,3, , , , ,1, , , , , , , , ,16024,6, , , , , , , , ,628964184,4, , , , , , ,107, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , ,63,29,14, , , , , , 
2018-04-10 23:37:24.712 UTC, ,9389,5435365,10464,2274088,6160, ,68, ,546, , , , , , , , , ,68,28, , , ,28,46,25, ,53,1, , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , ,1,1, ,2, , ,9, , ,3,2, , , ,1,1,125,1,3991,1, , , , ,11888,8, , , , , , , , ,767339192,13, , , , , , ,442, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,89, , ,225,184,63, , , , , , 
2018-04-10 23:38:24.726 UTC, ,9389,5436917,10464,2275640,6160, ,68, ,47, , , , , , , , , ,68,28, , , ,28,46,25, ,12, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , , , , , , ,1, , ,3,1, , , , ,1, , , , , , , , ,2036,1, , , , , , , , ,778667168,8, , , , , , ,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , ,28,8,7, , , , , , 
2018-04-10 23:39:24.735 UTC, ,9389,5436917,10464,2275640,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,28,46,25, ,5, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,788203776,5, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,1, , , , , , , 
2018-04-10 23:40:24.743 UTC, ,9389,5436917,10464,2275640,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,28,46,25, ,5, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,797803784,4, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,1, , , , , , , 
2018-04-10 23:41:24.750 UTC, ,9389,5436917,10464,2275640,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,28,46,25, ,5, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,807490344,4, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,1, , , , , , , 
2018-04-10 23:42:24.757 UTC, ,9389,5436917,10464,2275640,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,28,46,25, ,5, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,816950520,3, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,1, , , , , , , 
2018-04-10 23:43:24.766 UTC, ,9389,5436917,10464,2275640,6160, ,68, ,16, , , , , , , , , ,68,28, , , ,28,46,25, ,10, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,827506096,2, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,2, , , , , , , 
2018-04-10 23:44:24.774 UTC, ,9389,5436917,10464,2275640,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,28,46,25, ,5, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,759,453835280,4, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,1, , , , , , , 
2018-04-10 23:45:24.781 UTC, ,9389,5436917,10464,2275640,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,28,46,25, ,5, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,463575392,3, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,1, , , , , , , 
2018-04-10 23:46:24.789 UTC, ,9389,5437949,10464,2276672,6160, ,68, ,229, , , , , , , , , ,68,28, , , ,28,46,25, ,47, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , ,3, , ,3, , , , , ,1, , , , , , , , ,5910,3, , , , , , , , ,671461488,2, , , , , , ,177, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,19, ,2,124,64,11, , , , , , 
2018-04-10 23:47:24.795 UTC, ,9389,5438677,10464,2277400,6160, ,68, ,308, , , , , , , , , ,68,28, , , ,29,46,25, ,86, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , , , , , , ,7, , ,3,2, , , , ,1, , , , , , , , ,13133,7, , , , , , , , ,764157136,3, , , , , , ,277, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,23, ,7,187,64,23, , , , , , 
2018-04-10 23:48:24.799 UTC, ,9389,5441189,10464,2279912,6160, ,68, ,155, , , , , , , , , ,68,28, , , ,29,46,25, ,47, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,1, ,2, , ,3, , ,3,3, , , , ,1, , , , , , , , ,6097,3, , , , , , , , ,791608392,3, , , , , , ,145, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , ,7, ,5, ,5,100,23,8, , , , , , 
2018-04-10 23:49:24.806 UTC, ,9389,5441189,10464,2279912,6160, ,68, ,98, , , , , , , , , ,68,28, , , ,29,46,25, ,32, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,1, ,3, , ,3, , ,3,3, , , , ,1, , , , , , , , ,5602,3, , , , , , , , ,812499280,3, , , , , , ,85, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,3,65,19,5, , , , , , 
2018-04-10 23:50:24.813 UTC, ,9389,5442221,10464,2280944,6160, ,68, ,217, , , , , , , , , ,68,28, , , ,29,46,25, ,42, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , , , , , , ,7, , ,3,2, , , , ,1, , , , , , , , ,38097,7, , , , , , ,1,567,478358944,3, , , , , , ,185, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,18, ,1,118,47,21, , , , , , 
2018-04-10 23:51:24.823 UTC, ,9389,5442221,10464,2280944,6160, ,68, ,101, , , , , , , , , ,68,28, , , ,29,46,25, ,41, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,1, ,1, , , , , ,3,1, , , , ,1, , , , , , , , , , , , , , , , , , ,531156592,3, , , , , , ,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,74,27, , , , , , , 
2018-04-10 23:52:24.839 UTC, ,9389,5442221,10464,2280944,6160, ,68, ,6, , , , , , , , , ,68,28, , , ,29,46,25, ,3, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,546304856,3, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , , , , 
2018-04-10 23:53:24.847 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,207, , , , , , , , , ,68,28, , , ,29,46,25, ,56, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , , , , , , ,3, , ,3,1, , , , ,1, , , , , , , , ,8309,3, , , , , , , , ,576088072,3, , , , , , ,156, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,1,116,65,13, , , , , , 
2018-04-10 23:54:24.856 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,7, , , , , , , , , ,68,28, , , ,29,46,25, ,4, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,585638352,4, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,1, , , , , , , 
2018-04-10 23:55:24.863 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,7, , , , , , , , , ,68,28, , , ,29,46,25, ,4, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,596411424,2, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,1, , , , , , , 
2018-04-10 23:56:24.872 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,7, , , , , , , , , ,68,28, , , ,29,46,25, ,4, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,605774416,2, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,1, , , , , , , 
2018-04-10 23:57:24.877 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,7, , , , , , , , , ,68,28, , , ,29,46,25, ,4, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,616032232,2, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,1, , , , , , , 
2018-04-10 23:58:24.886 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,30, , , , , , , , , ,68,28, , , ,29,46,25, ,12, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , ,1, , ,3, , , , , ,1, , , , , , , , ,2218,1, , , , , , , , ,629102512,2, , , , , , ,26, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,22,5,1, , , , , , 
2018-04-10 23:59:24.893 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,82, , , , , , , , , ,68,28, , , ,29,46,25, ,30, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , , , , , , , , , ,3,1, , , , ,1, , , , , , , , , , , , , , , , , , ,657651352,3, , , , , , ,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,63,17, , , , , , , 
2018-04-11 00:00:24.900 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,7, , , , , , , , , ,68,28, , , ,29,46,25, ,4, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,667542536,3, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,1, , , , , , , 
2018-04-11 00:01:24.908 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,7, , , , , , , , , ,68,28, , , ,29,46,25, ,4, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,676863008,4, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,1, , , , , , , 
2018-04-11 00:02:24.916 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,7, , , , , , , , , ,68,28, , , ,29,46,25, ,4, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,686348096,4, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,1, , , , , , , 
2018-04-11 00:03:24.924 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,14, , , , , , , , , ,68,28, , , ,29,46,25, ,8, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,696817504,4, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,2, , , , , , , 
2018-04-11 00:04:24.932 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,7, , , , , , , , , ,68,28, , , ,29,46,25, ,4, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,706259528,3, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,1, , , , , , , 
2018-04-11 00:05:24.940 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,7, , , , , , , , , ,68,28, , , ,29,46,25, ,4, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,715950600,4, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,1, , , , , , , 
2018-04-11 00:06:24.949 UTC, ,9389,5445261,10464,2283984,6160, ,68, ,89, , , , , , , , , ,68,28, , , ,29,46,25, ,29, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , , , , , , ,2, , ,3,1, , , , ,1, , , , , , , , ,2854,2, , , , , , , , ,740344696,2, , , , , , ,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,2,66,17,2, , , , , , 
2018-04-11 00:07:24.954 UTC, ,9389,5444157,10464,2282880,6160, ,68, ,64, , , , , , , , , ,68,28, , , ,29,46,25, ,14, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , , , , , , ,2, , ,3,2, , , , ,1, , , , , , , , ,3029,2, , , , , , , , ,753324920,3, , , , , , ,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, ,1,35,7,10, , , , , , 
2018-04-11 00:08:24.961 UTC, ,9389,5444157,10464,2282880,6160, ,68, ,65, , , , , , , , , ,68,28, , , ,29,46,25, ,23, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,1, ,1, , ,2, , ,3,1, , , , ,1, , , , , , , , ,4752,2, , , , , , , , ,775980880,2, , , , , , ,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,1,48,11,2, , , , , , 
2018-04-11 00:09:24.968 UTC, ,9389,5447789,10464,2286512,6160, ,68, ,102, , , , , , , , , ,68,28, , , ,29,46,25, ,23, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,1, ,1, , ,1, , ,3,1, , , , ,1, , , , , , , , ,3415,1, , , , , , , , ,792493344,2, , , , , , ,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , ,56,36,5, , , , , , 
2018-04-11 00:10:24.974 UTC, ,9389,5448781,10464,2287504,6160, ,68, ,349, , , , , , , , , ,68,28, , , ,29,46,25, ,74, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,1, ,2, , ,8, , ,3,3, , , , ,1, , , , , , , , ,17622,8, , , , , , ,1,658,481257424,3, , , , , , ,289, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,20, ,3,181,97,31, , , , , , 
2018-04-11 00:11:24.982 UTC, ,9389,5448781,10464,2287504,6160, ,68, ,78, , , , , , , , , ,68,28, , , ,29,46,25, ,29, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,1, ,1, , ,3, , ,3,1, , , , ,1, , , , , , , , ,4156,3, , , , , , , , ,511631560,3, , , , , , ,68, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,2,59,12,3, , , , , , 
2018-04-11 00:12:24.990 UTC, ,9389,5448781,10464,2287504,6160, ,68, ,110, , , , , , , , , ,68,28, , , ,29,46,25, ,40, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , , , , , , , , , ,3,1, , , , ,1, , , , , , , , , , , , , , , , , , ,539009312,2, , , , , , ,92, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,88,22, , , , , , , 
2018-04-11 00:13:24.999 UTC, ,9389,5448781,10464,2287504,6160, ,68, ,34, , , , , , , , , ,68,28, , , ,29,46,25, ,17, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,1, ,1, , ,1, , ,3,1, , , , ,1, , , , , , , , ,2218,1, , , , , , , , ,554538128,2, , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,25,4,1, , , , , , 
